id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
3623,2,1,0,16,30,900,0,3110.7043,0,1,0,0,0,8.0426044
3623,3,1,0,16,30,900,0,3545.7461,0,0,1,0,0,8.1735039
3623,4,0,0,16,30,900,0,2269.2871,0,0,0,1,0,7.727221
3623,5,0,0,16,30,900,0,3494.0117,0,0,0,0,1,8.1588058
3624,1,0,1,12,36,1296,1,1750.1902,1,0,0,0,0,7.4674797
3624,2,0,1,12,36,1296,1,1517.4147,0,1,0,0,0,7.3247633
3624,3,0,1,12,36,1296,1,1575.8856,0,0,1,0,0,7.3625727
3624,4,0,1,12,36,1296,1,1694.4386,0,0,0,1,0,7.4351068
3624,5,0,1,12,36,1296,1,2313.2737,0,0,0,0,1,7.746419
3625,1,1,0,13,31,961,2,4106.5566,1,0,0,0,0,8.3203402
3625,2,1,0,13,31,961,2,4424.5347,0,1,0,0,0,8.3949203
3625,3,1,0,13,31,961,2,4200.374,0,0,1,0,0,8.3429289
3625,4,1,0,13,31,961,3,4156.8779,0,0,0,1,0,8.3325195
3625,5,1,0,13,31,961,3,4401.3164,0,0,0,0,1,8.3896589
3626,1,1,0,13,42,1764,2,5593.8076,1,0,0,0,0,8.6294155
3626,2,1,0,13,42,1764,2,5680.2666,0,1,0,0,0,8.6447535
3626,3,1,0,13,42,1764,1,5525.623,0,0,1,0,0,8.6171513
3626,4,1,0,13,42,1764,1,6555.1221,0,0,0,1,0,8.788002
3626,5,1,0,13,42,1764,2,5839.6948,0,0,0,0,1,8.6724339
3627,1,1,0,16,33,1089,0,2508.5479,1,0,0,0,0,7.8274593
3627,2,1,0,16,33,1089,0,2283.2771,0,1,0,0,0,7.733367
3627,3,1,0,16,33,1089,0,2377.6074,0,0,1,0,0,7.77385
3627,4,1,0,16,33,1089,1,2320.1182,0,0,0,1,0,7.7493734
3627,5,1,0,16,33,1089,1,2551.8076,0,0,0,0,1,7.8445573
3628,1,0,1,12,32,1024,8,2537.8335,1,0,0,0,0,7.839066
3628,2,0,1,12,32,1024,8,2896.6472,0,1,0,0,0,7.9713092
3628,3,0,1,12,32,1024,8,835.19,0,0,1,0,0,6.7276592
3628,4,0,1,12,32,1024,8,2818.0352,0,0,0,1,0,7.9437952
3628,5,0,1,12,32,1024,8,1732.11,0,0,0,0,1,7.4570956
3629,1,1,0,18,43,1849,2,2348.3416,1,0,0,0,0,7.7614646
3629,2,1,0,18,43,1849,2,2383.5862,0,1,0,0,0,7.7763615
3629,3,1,0,18,43,1849,2,2490.9199,0,0,1,0,0,7.8204074
3629,4,1,0,18,43,1849,2,2320.1182,0,0,0,1,0,7.7493734
3629,5,1,0,18,43,1849,2,2392.0198,0,0,0,0,1,7.7798934
3630,1,1,0,12,35,1225,0,1723.7396,1,0,0,0,0,7.4522514
3630,2,1,0,12,35,1225,0,1787.6897,0,1,0,0,0,7.4886794
3630,3,1,0,12,35,1225,0,1868.1891,0,0,1,0,0,7.5327249
3630,4,1,0,12,35,1225,0,435.02219,0,0,0,1,0,6.075397
3630,5,1,0,12,35,1225,0,1937.5361,0,0,0,0,1,7.5691724
3631,1,0,0,12,28,784,1,2450.6267,1,0,0,0,0,7.8040991
3631,2,0,0,12,28,784,1,2716.6299,0,1,0,0,0,7.9071474
3631,3,1,0,12,28,784,1,2447.5671,0,0,1,0,0,7.8028498
3631,4,1,0,12,28,784,1,2327.0042,0,0,0,1,0,7.752337
3631,5,1,0,12,28,784,1,2306.4722,0,0,0,0,1,7.7434745
3632,1,1,0,16,34,1156,2,3199.3425,1,0,0,0,0,8.0707006
3632,2,1,0,16,34,1156,2,3151.2888,0,1,0,0,0,8.0555668
3632,3,1,0,16,34,1156,2,2725.6089,0,0,1,0,0,7.9104471
3632,4,1,0,16,34,1156,2,3126.9114,0,0,0,1,0,8.047801
3632,5,1,0,16,34,1156,2,3415.2578,0,0,0,0,1,8.1360083
3633,1,1,0,16,34,1156,2,2777.3755,1,0,0,0,0,7.9292617
3633,2,1,0,16,34,1156,2,3294.1646,0,1,0,0,0,8.0999079
3633,3,1,0,16,34,1156,2,2496.5171,0,0,1,0,0,7.8226519
3633,4,1,0,16,34,1156,2,2802.0994,0,0,0,1,0,7.9381242
3633,5,1,0,16,34,1156,2,2859.0625,0,0,0,0,1,7.9582491
3634,1,1,0,11,40,1600,1,1166.0892,1,0,0,0,0,7.0614109
3634,2,1,0,11,40,1600,1,1056.4664,0,1,0,0,0,6.9626851
3634,3,1,0,11,40,1600,2,1734.8345,0,0,1,0,0,7.4586673
3634,4,1,0,11,40,1600,1,1490.9788,0,0,0,1,0,7.307188
3634,5,1,0,11,40,1600,1,1590.7443,0,0,0,0,1,7.3719573
3635,1,1,1,11,50,2500,5,1571.8975,1,0,0,0,0,7.3600388
3635,2,1,1,11,50,2500,5,1251.3826,0,1,0,0,0,7.1320043
3635,3,1,1,11,50,2500,5,1373.1793,0,0,1,0,0,7.224884
3635,4,1,1,11,50,2500,5,1217.3367,0,0,0,1,0,7.1044207
3635,5,1,1,11,50,2500,4,650.62933,0,0,0,0,1,6.4779401
3636,1,1,0,16,32,1024,0,1609.3843,1,0,0,0,0,7.3836069
3636,2,1,0,16,32,1024,0,1587.4678,0,1,0,0,0,7.3698955
3636,3,1,0,16,32,1024,0,1552.2462,0,0,1,0,0,7.3474584
3636,4,1,0,16,32,1024,1,1594.4229,0,0,0,1,0,7.3742671
3636,5,1,0,16,32,1024,1,2225.0801,0,0,0,0,1,7.7075481
3637,1,1,0,16,60,3600,0,1827.1625,1,0,0,0,0,7.5105195
3637,2,1,0,16,60,3600,0,1894.9504,0,1,0,0,0,7.546948
3637,3,1,0,16,60,3600,0,2152.9348,0,0,1,0,0,7.6745872
3637,4,1,0,16,60,3600,0,1742.0215,0,0,0,1,0,7.4628015
3637,5,1,0,16,60,3600,0,1825.5889,0,0,0,0,1,7.5096579
3638,1,1,0,16,43,1849,1,2626.3108,1,0,0,0,0,7.8733354
3638,2,1,0,16,43,1849,1,2547.7395,0,1,0,0,0,7.8429618
3638,3,1,0,16,43,1849,1,2280.6013,0,0,1,0,0,7.7321944
3638,4,1,0,16,43,1849,1,2713.0442,0,0,0,1,0,7.9058266
3638,5,1,0,16,43,1849,1,2602.1921,0,0,0,0,1,7.8641095
3639,1,1,0,13,21,441,1,1013.9641,1,0,0,0,0,6.9216228
3639,2,0,0,13,21,441,1,1390.4257,0,1,0,0,0,7.2373652
3639,3,0,0,13,21,441,1,1172.1971,0,0,1,0,0,7.0666351
3639,4,1,0,13,21,441,1,1160.0591,0,0,0,1,0,7.0562263
3639,5,1,0,13,21,441,1,1148.1694,0,0,0,0,1,7.0459242
3640,1,0,0,12,46,2116,1,220.53737,1,0,0,0,0,5.3960671
3640,2,0,0,12,46,2116,0,2467.0129,0,1,0,0,0,7.8107634
3640,3,0,0,12,46,2116,0,1245.46,0,0,1,0,0,7.1272602
3640,4,0,0,12,46,2116,1,657.36713,0,0,0,1,0,6.4882426
3640,5,0,0,12,46,2116,0,2691.5024,0,0,0,0,1,7.8978548
3641,1,1,0,12,34,1156,1,820.72174,1,0,0,0,0,6.7101841
3641,2,1,0,12,34,1156,1,1517.4147,0,1,0,0,0,7.3247633
3641,3,1,0,12,34,1156,1,1477.3928,0,0,1,0,0,7.2980342
3641,4,1,0,12,34,1156,1,8091.5547,0,0,0,1,0,8.9985762
3641,5,1,0,12,34,1156,1,6023.9121,0,0,0,0,1,8.7034922
3642,1,1,0,12,34,1156,2,2859.3789,1,0,0,0,0,7.9583597
3642,2,1,0,12,34,1156,2,2127.3513,0,1,0,0,0,7.6626329
3642,3,1,0,12,34,1156,2,2179.3103,0,0,1,0,0,7.6867638
3642,4,1,0,12,34,1156,2,1353.4027,0,0,0,1,0,7.2103772
3642,5,0,0,12,34,1156,2,2009.2971,0,0,0,0,1,7.6055403
3643,1,1,0,18,44,1936,1,4969.9482,1,0,0,0,0,8.5111647
3643,2,1,0,18,44,1936,1,5939.1001,0,1,0,0,0,8.6893129
3643,3,1,0,18,44,1936,1,5587.4736,0,0,1,0,0,8.6282825
3643,4,1,0,18,44,1936,1,5652.3882,0,0,0,1,0,8.6398335
3643,5,1,0,18,44,1936,1,5160.0684,0,0,0,0,1,8.5487051
3644,1,1,0,12,31,961,3,2288.7883,1,0,0,0,0,7.7357779
3644,2,1,0,12,31,961,3,2529.0232,0,1,0,0,0,7.8355885
3644,3,1,0,12,31,961,3,1969.8561,0,0,1,0,0,7.5857158
3644,4,1,0,12,31,961,3,2039.152,0,0,0,1,0,7.6202893
3644,5,1,0,12,31,961,3,1927.728,0,0,0,0,1,7.5640974
3645,1,1,0,10,49,2401,0,2436.3293,1,0,0,0,0,7.7982478
3645,2,1,0,10,49,2401,0,2377.553,0,1,0,0,0,7.7738271
3645,3,1,0,10,49,2401,0,3507.8508,0,0,1,0,0,8.1627588
3645,4,1,0,10,49,2401,0,3749.8682,0,0,0,1,0,8.229476
3645,5,1,0,10,49,2401,0,3144.489,0,0,0,0,1,8.0534067
3646,1,1,0,15,34,1156,2,1957.9648,1,0,0,0,0,7.5796609
3646,2,1,0,15,34,1156,2,1489.7415,0,1,0,0,0,7.3063579
3646,3,1,0,15,34,1156,2,1953.6619,0,0,1,0,0,7.5774608
3646,4,1,0,15,34,1156,2,1933.4319,0,0,0,1,0,7.5670519
3646,5,1,0,15,34,1156,2,1961.457,0,0,0,0,1,7.5814428
3647,1,1,1,12,39,1521,1,1022.1146,1,0,0,0,0,6.9296288
3647,2,1,1,12,39,1521,1,3169.3994,0,1,0,0,0,8.0612974
3647,3,1,1,12,39,1521,1,3524.9839,0,0,1,0,0,8.1676311
3647,4,1,1,12,39,1521,1,1764.6439,0,0,0,1,0,7.4757042
3647,5,1,1,12,39,1521,1,2756.9526,0,0,0,0,1,7.9218812
3648,1,1,0,18,32,1024,3,4277.6631,1,0,0,0,0,8.3611622
3648,2,0,0,18,32,1024,3,3724.3538,0,1,0,0,0,8.2226486
3648,3,0,0,18,32,1024,3,3907.3237,0,0,1,0,0,8.2706079
3648,4,1,0,18,32,1024,3,3746.0259,0,0,0,1,0,8.2284508
3648,5,0,0,18,32,1024,3,6267.0923,0,0,0,0,1,8.7430677
3649,1,1,0,12,24,576,0,616.99561,1,0,0,0,0,6.4248619
3649,2,0,0,12,24,576,0,2324.2253,0,1,0,0,0,7.751142
3649,3,0,0,12,24,576,1,1775.9529,0,0,1,0,0,7.4820924
3649,4,0,0,12,24,576,1,557.51086,0,0,0,1,0,6.323482
3649,5,0,0,12,24,576,1,1123.4429,0,0,0,0,1,7.0241532
3650,1,0,0,18,34,1156,1,203.108,1,0,0,0,0,5.3137379
3650,2,0,0,18,34,1156,1,1703.911,0,1,0,0,0,7.4406815
3650,3,0,0,18,34,1156,2,1758.2957,0,0,1,0,0,7.4721003
3650,4,0,0,18,34,1156,2,1975.0225,0,0,0,1,0,7.588335
3650,5,0,0,18,34,1156,2,1495.5649,0,0,0,0,1,7.3102593
3651,1,1,0,10,37,1369,2,2589.627,1,0,0,0,0,7.8592691
3651,2,1,0,10,37,1369,2,1490.9225,0,1,0,0,0,7.3071504
3651,3,1,0,10,37,1369,2,2584.6948,0,0,1,0,0,7.8573627
3651,4,1,0,10,37,1369,2,1724.0298,0,0,0,1,0,7.4524198
3651,5,1,0,10,37,1369,2,2039.189,0,0,0,0,1,7.6203074
3652,1,0,0,18,31,961,2,1856.3486,1,0,0,0,0,7.5263667
3652,2,0,0,18,31,961,2,1962.0089,0,1,0,0,0,7.5817242
3652,3,0,0,18,31,961,2,1474.6584,0,0,1,0,0,7.2961817
3652,4,0,0,18,31,961,2,2475.3499,0,0,0,1,0,7.814137
3652,5,0,0,18,31,961,2,2141.8945,0,0,0,0,1,7.669446
3653,1,1,0,16,39,1521,2,6424.3081,1,0,0,0,0,8.7678442
3653,2,1,0,16,39,1521,2,5713.1133,0,1,0,0,0,8.6505194
3653,3,1,0,16,39,1521,2,6263.9312,0,0,1,0,0,8.7425632
3653,4,1,0,16,39,1521,2,6444.9634,0,0,0,1,0,8.7710543
3653,5,1,0,16,39,1521,2,5742.3535,0,0,0,0,1,8.6556244
3654,1,0,0,16,41,1681,3,4247.7515,1,0,0,0,0,8.3541451
3654,2,0,0,16,41,1681,3,5177.6909,0,1,0,0,0,8.5521145
3654,3,0,0,16,41,1681,3,3916.1052,0,0,1,0,0,8.2728529
3654,4,0,0,16,41,1681,3,3878.3367,0,0,0,1,0,8.2631617
3654,5,1,0,16,41,1681,3,4340.0073,0,0,0,0,1,8.3756313
3655,1,1,0,16,27,729,0,5077.7002,1,0,0,0,0,8.5326138
3655,2,1,0,16,27,729,0,5011.5034,0,1,0,0,0,8.5194912
3655,3,1,0,16,27,729,0,4884.1548,0,0,1,0,0,8.4937515
3655,4,1,0,16,27,729,1,3533.7419,0,0,0,1,0,8.1701126
3655,5,0,0,16,27,729,1,4798.0898,0,0,0,0,1,8.4759731
3656,1,1,0,12,29,841,0,1280.1301,1,0,0,0,0,7.154717
3656,2,1,0,12,29,841,0,3128.4565,0,1,0,0,0,8.048295
3656,3,1,0,12,29,841,0,1951.2198,0,0,1,0,0,7.57621
3656,4,1,0,12,29,841,0,3992.5364,0,0,0,1,0,8.292182
3656,5,1,0,12,29,841,0,5549.4878,0,0,0,0,1,8.6214609
3657,1,0,0,12,32,1024,2,2027.9281,1,0,0,0,0,7.6147699
3657,2,0,0,12,32,1024,2,1032.887,0,1,0,0,0,6.9401131
3657,3,0,0,12,32,1024,2,1108.7026,0,0,1,0,0,7.0109458
3657,4,1,0,12,32,1024,2,2126.7742,0,0,0,1,0,7.6623616
3657,5,1,0,12,32,1024,2,2443.4473,0,0,0,0,1,7.8011651
3658,1,1,0,18,57,3249,0,7050.6504,1,0,0,0,0,8.8608751
3658,2,1,0,18,57,3249,0,6197.937,0,1,0,0,0,8.7319717
3658,3,1,0,18,57,3249,0,6784.6514,0,0,1,0,0,8.8224182
3658,4,1,0,18,57,3249,0,6719.2236,0,0,0,1,0,8.8127279
3658,5,1,0,18,57,3249,0,5919.9419,0,0,0,0,1,8.6860819
3659,1,0,0,12,25,625,3,1079.0107,1,0,0,0,0,6.9837999
3659,2,0,0,12,25,625,3,1064.9438,0,1,0,0,0,6.9706774
3659,3,0,0,12,25,625,3,2499.4651,0,0,1,0,0,7.823832
3659,4,0,0,12,25,625,3,2477.2473,0,0,0,1,0,7.8149033
3659,5,0,0,12,25,625,3,2686.9297,0,0,0,0,1,7.8961544
3660,1,1,0,12,37,1369,2,4186.4849,1,0,0,0,0,8.3396168
3660,2,1,0,12,37,1369,2,3407.8594,0,1,0,0,0,8.1338396
3660,3,1,0,12,37,1369,2,3381.3132,0,0,1,0,0,8.1260195
3660,4,1,0,12,37,1369,2,2317.3066,0,0,0,1,0,7.7481608
3660,5,1,0,12,37,1369,2,1849.9818,0,0,0,0,1,7.5229311
3661,1,0,0,17,32,1024,1,4773.0386,1,0,0,0,0,8.4707384
3661,2,0,0,17,32,1024,1,4284.8369,0,1,0,0,0,8.3628378
3661,3,0,0,17,32,1024,1,4395.7412,0,0,1,0,0,8.3883915
3661,4,0,0,17,32,1024,1,4671.3149,0,0,0,1,0,8.4491959
3661,5,0,0,17,32,1024,1,5085.978,0,0,0,0,1,8.5342426
3662,1,1,0,16,27,729,0,5488.3765,1,0,0,0,0,8.6103878
3662,2,1,0,16,27,729,0,7071.7886,0,1,0,0,0,8.8638687
3662,3,1,0,16,27,729,0,3132.8843,0,0,1,0,0,8.0497093
3662,4,1,0,16,27,729,0,8079.5488,0,0,0,1,0,8.9970913
3662,5,1,0,16,27,729,0,3892.1685,0,0,0,0,1,8.2667217
3663,1,1,0,18,40,1600,2,2732.1267,1,0,0,0,0,7.9128356
3663,2,1,0,18,40,1600,2,2772.4097,0,1,0,0,0,7.9274721
3663,3,1,0,18,40,1600,2,2815.2268,0,0,1,0,0,7.9427981
3663,4,1,0,18,40,1600,2,2803.4758,0,0,0,1,0,7.9386153
3663,5,1,0,18,40,1600,2,2810.6235,0,0,0,0,1,7.9411616
3664,1,1,0,18,37,1369,4,3525.8076,1,0,0,0,0,8.1678648
3664,2,1,0,18,37,1369,4,6619.4189,0,1,0,0,0,8.7977629
3664,3,1,0,18,37,1369,3,3389.6045,0,0,1,0,0,8.1284685
3664,4,1,0,18,37,1369,3,3248.1665,0,0,0,1,0,8.0858459
3664,5,1,0,18,37,1369,3,2415.9407,0,0,0,0,1,7.789844
3665,1,1,0,12,25,625,0,529.87854,1,0,0,0,0,6.2726479
3665,2,0,0,12,25,625,0,655.52283,0,1,0,0,0,6.4854331
3665,3,0,0,12,25,625,0,827.58557,0,0,1,0,0,6.7185125
3665,4,1,0,12,25,625,0,794.54126,0,0,0,1,0,6.6777649
3665,5,1,0,12,25,625,0,560.24591,0,0,0,0,1,6.3283758
3666,1,0,0,12,54,2916,0,5194.5415,1,0,0,0,0,8.5553637
3666,2,0,0,12,54,2916,0,4682.7559,0,1,0,0,0,8.451642
3666,3,0,0,12,54,2916,0,4336.1514,0,0,1,0,0,8.3747425
3666,4,0,0,12,54,2916,0,3770.9192,0,0,0,1,0,8.235074
3666,5,0,0,12,54,2916,0,3692.563,0,0,0,0,1,8.214076
3667,1,1,0,12,55,3025,1,3708.6382,1,0,0,0,0,8.21842
3667,2,1,0,12,55,3025,1,4066.6721,0,1,0,0,0,8.3105803
3667,3,1,0,12,55,3025,1,3746.1758,0,0,1,0,0,8.2284908
3667,4,1,0,12,55,3025,1,3204.384,0,0,0,1,0,8.0722752
3667,5,1,0,12,55,3025,1,3766.7822,0,0,0,0,1,8.2339764
3668,1,1,0,12,35,1225,4,2462.1653,1,0,0,0,0,7.8087964
3668,2,1,0,12,35,1225,4,2655.4753,0,1,0,0,0,7.8843789
3668,3,1,0,12,35,1225,4,1785.1819,0,0,1,0,0,7.4872756
3668,4,1,0,12,35,1225,4,1505.0885,0,0,0,1,0,7.316607
3668,5,1,0,12,35,1225,4,1674.713,0,0,0,0,1,7.4233971
3669,1,1,0,9,41,1681,1,1256.7314,1,0,0,0,0,7.1362696
3669,2,1,0,9,41,1681,1,2845.6602,0,1,0,0,0,7.9535503
3669,3,1,0,9,41,1681,1,1453.2629,0,0,1,0,0,7.2815666
3669,4,1,0,9,41,1681,0,1434.2048,0,0,0,1,0,7.2683659
3669,5,0,0,9,41,1681,0,262.17136,0,0,0,0,1,5.5689983
3670,1,0,0,12,63,3969,0,1898.8073,1,0,0,0,0,7.5489812
3670,2,0,0,12,63,3969,0,1801.636,0,1,0,0,0,7.4964504
3670,3,0,0,12,63,3969,0,2042.3107,0,0,1,0,0,7.6218371
3670,4,0,0,12,63,3969,0,2249.7354,0,0,0,1,0,7.7185678
3670,5,0,0,12,63,3969,1,2109.4819,0,0,0,0,1,7.6541977
3671,1,1,1,12,40,1600,2,622.01807,1,0,0,0,0,6.4329691
3671,2,1,1,12,40,1600,2,1499.4409,0,1,0,0,0,7.3128476
3671,3,1,1,12,40,1600,2,195.366,0,0,1,0,0,5.2748747
3671,4,1,1,12,40,1600,2,1094.4907,0,0,0,1,0,6.9980445
3671,5,1,1,12,40,1600,2,1151.5415,0,0,0,0,1,7.0488567
3672,1,1,0,12,31,961,2,2718.4377,1,0,0,0,0,7.9078126
3672,2,0,0,12,31,961,2,2662.6631,0,1,0,0,0,7.8870821
3672,3,0,0,12,31,961,2,2618.8823,0,0,1,0,0,7.8705029
3672,4,0,0,12,31,961,2,2893.3796,0,0,0,1,0,7.9701805
3672,5,0,0,12,31,961,2,2830.2373,0,0,0,0,1,7.9481158
3673,1,1,0,12,26,676,2,1216.7574,1,0,0,0,0,7.1039448
3673,2,1,0,12,26,676,2,1191.7931,0,1,0,0,0,7.0832143
3673,3,0,0,12,26,676,2,1144.8461,0,0,1,0,0,7.0430255
3673,4,0,0,12,26,676,2,1160.0591,0,0,0,1,0,7.0562263
3673,5,0,0,12,26,676,3,2915.3943,0,0,0,0,1,7.9777603
3674,1,1,0,12,45,2025,0,7516.2729,1,0,0,0,0,8.9248257
3674,2,1,0,12,45,2025,0,3333.4021,0,1,0,0,0,8.1117487
3674,3,1,0,12,45,2025,0,1786.7224,0,0,1,0,0,7.4881382
3674,4,1,0,12,45,2025,0,1766.8254,0,0,0,1,0,7.4769397
3674,5,1,0,12,45,2025,0,2586.8513,0,0,0,0,1,7.8581967
3675,1,0,0,14,41,1681,1,4062.1602,1,0,0,0,0,8.3094702
3675,2,1,0,14,41,1681,1,4009.2024,0,1,0,0,0,8.2963476
3675,3,1,0,14,41,1681,1,2127.05,0,0,1,0,0,7.6624913
3675,4,1,0,14,41,1681,1,1907.2518,0,0,0,1,0,7.5534186
3675,5,1,0,14,41,1681,1,5853.6738,0,0,0,0,1,8.6748247
3676,1,0,0,12,19,361,2,828.6806,1,0,0,0,0,6.7198348
3676,2,1,0,12,19,361,2,851.95551,0,1,0,0,0,6.7475343
3676,3,1,0,12,19,361,2,1465.2465,0,0,1,0,0,7.2897787
3676,4,1,0,12,19,361,2,1549.0372,0,0,0,1,0,7.3453889
3676,5,1,0,12,19,361,2,2314.5989,0,0,0,0,1,7.7469916
3677,1,0,0,18,32,1024,1,4671.4888,1,0,0,0,0,8.4492331
3677,2,1,0,18,32,1024,1,4785.9883,0,1,0,0,0,8.4734478
3677,3,1,0,18,32,1024,1,4298.0605,0,0,1,0,0,8.3659191
3677,4,1,0,18,32,1024,1,4840.7461,0,0,0,1,0,8.4848242
3677,5,1,0,18,32,1024,1,4798.0942,0,0,0,0,1,8.4759741
3678,1,1,0,12,47,2209,1,3338.5879,1,0,0,0,0,8.1133032
3678,2,1,0,12,47,2209,1,4356.4995,0,1,0,0,0,8.3794241
3678,3,1,0,12,47,2209,1,4239.936,0,0,1,0,0,8.3523035
3678,4,1,0,12,47,2209,1,2692.6616,0,0,0,1,0,7.8982854
3678,5,1,0,12,47,2209,0,2413.4399,0,0,0,0,1,7.7888083
3679,1,1,0,12,35,1225,2,1529.0585,1,0,0,0,0,7.3324075
3679,2,1,0,12,35,1225,2,1410.2887,0,1,0,0,0,7.2515497
3679,3,1,0,12,35,1225,2,1387.1001,0,0,1,0,0,7.2349706
3679,4,1,0,12,35,1225,2,1372.7368,0,0,0,1,0,7.2245617
3679,5,1,0,12,35,1225,2,1528.5009,0,0,0,0,1,7.3320427
3680,1,0,0,12,33,1089,2,4841.7529,1,0,0,0,0,8.4850321
3680,2,0,0,12,33,1089,2,3858.7905,0,1,0,0,0,8.2581091
3680,3,0,0,12,33,1089,2,4302.1733,0,0,1,0,0,8.3668756
3680,4,0,0,12,33,1089,2,4920.6733,0,0,0,1,0,8.5012007
3680,5,0,0,12,33,1089,2,2563.3997,0,0,0,0,1,7.8490896
3681,1,0,0,12,48,2304,0,3880.157,1,0,0,0,0,8.2636309
3681,2,0,0,12,48,2304,0,4286.2349,0,1,0,0,0,8.3631639
3681,3,0,0,12,48,2304,0,4895.1318,0,0,1,0,0,8.4959965
3681,4,0,0,12,48,2304,0,4888.647,0,0,0,1,0,8.4946709
3681,5,0,0,12,48,2304,0,4280.4263,0,0,0,0,1,8.3618078
3682,1,0,0,12,48,2304,0,3711.8015,1,0,0,0,0,8.2192726
3682,2,0,0,12,48,2304,0,3043.9905,0,1,0,0,0,8.0209246
3682,3,0,0,12,48,2304,0,3631.3718,0,0,1,0,0,8.1973658
3682,4,0,0,12,48,2304,0,3812.0852,0,0,0,1,0,8.2459316
3682,5,0,0,12,48,2304,0,3720.4453,0,0,0,0,1,8.2215986
3683,1,0,0,8,57,3249,1,3248.2378,1,0,0,0,0,8.0858679
3683,2,0,0,8,57,3249,1,2766.4512,0,1,0,0,0,7.9253206
3683,3,0,0,8,57,3249,1,2359.5366,0,0,1,0,0,7.7662206
3683,4,0,0,8,57,3249,1,2555.5144,0,0,0,1,0,7.8460088
3683,5,0,0,8,57,3249,1,2855.5952,0,0,0,0,1,7.9570355
3684,1,0,0,12,38,1444,3,8124.3164,1,0,0,0,0,9.0026169
3684,2,0,0,12,38,1444,3,5011.5034,0,1,0,0,0,8.5194912
3684,3,0,0,12,38,1444,3,4004.5176,0,0,1,0,0,8.2951784
3684,4,0,0,12,38,1444,3,2057.3152,0,0,0,1,0,7.6291571
3684,5,0,0,12,38,1444,3,3834.6335,0,0,0,0,1,8.2518291
3685,1,1,0,16,32,1024,1,2257.5466,1,0,0,0,0,7.722034
3685,2,1,0,16,32,1024,1,2004.6022,0,1,0,0,0,7.6032009
3685,3,1,0,16,32,1024,1,2305.3223,0,0,1,0,0,7.7429757
3685,4,1,0,16,32,1024,1,2283.8628,0,0,0,1,0,7.7336235
3685,5,1,0,16,32,1024,1,2255.1033,0,0,0,0,1,7.7209511
3686,1,1,0,10,32,1024,1,3224.6138,1,0,0,0,0,8.0785685
3686,2,1,0,10,32,1024,1,1806.0546,0,1,0,0,0,7.4988999
3686,3,1,0,10,32,1024,1,1632.5261,0,0,1,0,0,7.3978839
3686,4,1,0,10,32,1024,1,1689.501,0,0,0,1,0,7.4321885
3686,5,1,0,10,32,1024,1,2209.6475,0,0,0,0,1,7.7005882
3687,1,1,0,16,32,1024,0,1477.2991,1,0,0,0,0,7.2979708
3687,2,1,0,16,32,1024,0,1454.1884,0,1,0,0,0,7.2822032
3687,3,1,0,16,32,1024,0,1952.6198,0,0,1,0,0,7.5769272
3687,4,1,0,16,32,1024,0,2141.1091,0,0,0,1,0,7.6690793
3687,5,1,0,16,32,1024,0,2299.7786,0,0,0,0,1,7.7405682
3688,1,1,0,12,31,961,1,1021.0935,1,0,0,0,0,6.9286294
3688,2,1,0,12,31,961,1,1207.3905,0,1,0,0,0,7.0962167
3688,3,1,0,12,31,961,1,1321.6855,0,0,1,0,0,7.1866632
3688,4,1,0,12,31,961,1,1260.4596,0,0,0,1,0,7.1392317
3688,5,1,0,12,31,961,1,1345.4413,0,0,0,0,1,7.2044773
3689,1,1,0,15,42,1764,0,2517.5652,1,0,0,0,0,7.8310475
3689,2,1,0,15,42,1764,0,1128.1981,0,1,0,0,0,7.0283771
3689,3,1,0,15,42,1764,0,1029.7427,0,0,1,0,0,6.9370642
3689,4,1,0,15,42,1764,0,606.40521,0,0,0,1,0,6.4075484
3689,5,1,0,15,42,1764,0,911.57477,0,0,0,0,1,6.8151736
3690,1,1,0,12,39,1521,1,2732.6323,1,0,0,0,0,7.9130206
3690,2,1,0,12,39,1521,1,3039.0737,0,1,0,0,0,8.0193081
3690,3,1,0,12,39,1521,1,2930.4915,0,0,1,0,0,7.9829254
3690,4,1,0,12,39,1521,1,3054.8203,0,0,0,1,0,8.0244761
3690,5,1,0,12,39,1521,1,2813.9719,0,0,0,0,1,7.9423523
3691,1,1,0,15,63,3969,0,1812.9529,1,0,0,0,0,7.5027122
3691,2,1,0,15,63,3969,0,3410.8767,0,1,0,0,0,8.1347246
3691,3,1,0,15,63,3969,0,2586.5886,0,0,1,0,0,7.8580952
3691,4,1,0,15,63,3969,0,1924.8687,0,0,0,1,0,7.562613
3691,5,1,0,15,63,3969,0,3156.9829,0,0,0,0,1,8.0573721
3692,1,1,0,9,47,2209,2,2114.6414,1,0,0,0,0,7.6566405
3692,2,1,0,9,47,2209,2,2187.6062,0,1,0,0,0,7.6905632
3692,3,1,0,9,47,2209,2,2213.1345,0,0,1,0,0,7.7021651
3692,4,1,0,9,47,2209,2,2166.6001,0,0,0,1,0,7.6809144
3692,5,0,0,9,47,2209,2,766.03125,0,0,0,0,1,6.641223
3693,1,1,0,15,50,2500,0,2234.187,1,0,0,0,0,7.7116327
3693,2,1,0,15,50,2500,0,2305.2903,0,1,0,0,0,7.7429619
3693,3,1,0,15,50,2500,0,3100.4597,0,0,1,0,0,8.0393057
